fullvisitorid,channelgrouping,time,country,city,totaltransactionrevenue,transactions,timeonsite,pageviews,sessionqualitydim,date,visitid,type,productrefundamount,productquantity,productprice,productrevenue,productsku,v2productname,v2productcategory,productvariant,currencycode,itemquantity,itemrevenue,transactionrevenue,transactionid,pagetitle,searchkeyword,pagepathlevel1,ecommerceaction_type,ecommerceaction_step,ecommerceaction_option,ts_timeonsite
9.622489755233907e+18,Organic Search,17178,Germany,"",,,123,7,,2016-10-10,1476138246,PAGE,,,55,,GGOEGAAX0359,Android Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:03
8.898577664161915e+18,Organic Search,0,Czechia,"",,,,1,,2017-04-23,1492971429,PAGE,,,16,,GGOEGAAX0318,YouTube Men's Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,
9.37995708391844e+17,Organic Search,9816,United States,"",,,10,2,,2016-11-10,1478824749,PAGE,,,16,,GGOEGAAX0106,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:10
3.9640274092691835e+18,Organic Search,31499,United States,"",,,93,4,,2016-11-20,1479677943,PAGE,,,16,,GGOEGAAX0317,YouTube Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:33
9.102724020051715e+18,Organic Search,15880,United States,"",,,16,2,,2016-08-16,1471415804,PAGE,,,18,,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Home/Shop by Brand/Google/,(not set),USD,,,,,Google,,/google+redesign/,0,1,,1969-12-31 19:00:16
3.2119615728024556e+18,Organic Search,20902,Germany,"",,,148,3,,2017-01-31,1485886535,PAGE,,,18,,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:28
5.666254270264816e+18,Organic Search,0,United States,"",,,128,3,,2017-02-26,1488132587,PAGE,,,14,,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:08
3.991350564564851e+18,Organic Search,70371,United States,"",,,70,3,,2016-12-03,1480813962,PAGE,,,1,,GGOEGOAR021899,Retractable Ballpoint Pen Red,Home/Office/,(not set),USD,,,,,Office | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:10
3.736765213584329e+18,Referral,39290,Denmark,"",,,39,2,,2016-09-19,1474275469,PAGE,,,4,,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube,,/google+redesign/,0,1,,1969-12-31 19:00:39
5.738213442420016e+18,Direct,0,United States,"",,,22,2,,2017-02-18,1487456116,PAGE,,,7,,GGOEYOLR080599,YouTube Notebook and Pen Set,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:22
8.77218227103685e+18,Organic Search,91539,United States,"",,,92,2,,2017-02-08,1486604158,PAGE,,,7,,GGOEYOLR080599,YouTube Notebook and Pen Set,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:32
2.746486592255386e+18,Organic Search,0,United States,"",,,21,2,,2017-04-15,1492265439,PAGE,,,1,,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:21
2.365942946749464e+18,Organic Search,8582,United States,"",,,9,2,,2017-01-07,1483781054,PAGE,,,21,,GGOEYHPA003510,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:09
9.159422578747019e+18,Direct,0,United States,"",,,73,2,,2016-08-31,1472644852,PAGE,,,6,,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,,1969-12-31 19:01:13
6.26229840718378e+18,Organic Search,0,United States,"",,,73,2,1,2017-07-13,1499958570,PAGE,,,29,,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:13
9.384904877382695e+18,Organic Search,0,United States,"",,,,1,,2016-12-29,1483023011,PAGE,,,1,,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Home/Electronics/,(not set),USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,,
3.6588828800674483e+18,Organic Search,0,United States,"",,,,1,,2017-03-07,1488919230,PAGE,,,74,,GGOEGAAX0596,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,
2.759703796483434e+16,Organic Search,0,United States,"",,,,1,,2017-06-22,1498191205,PAGE,,,19,,GGOEYOCR077399,YouTube RFID Journal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,
6.708389576500855e+18,Referral,38051,United States,"",,,127,4,,2016-09-16,1474069258,PAGE,,,16,,GGOEGAAX0343,Google Women's Short Sleeve V-Neck Tee Lavender,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,,1969-12-31 19:02:07
1.299859951637536e+18,Direct,53510,Belgium,"",,,83,5,,2017-05-21,1495365933,PAGE,,,4,,GGOEGCBC074299,Google Device Stand,Home/Electronics/Electronics Accessories/,(not set),USD,,,,,Accessories | Electronics | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:23
8.558265940820876e+18,Organic Search,0,Italy,"",,,,1,,2017-06-25,1498390226,PAGE,,,20,,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,
2.9442853237111977e+18,Organic Search,128806,United States,"",,,304,9,,2017-03-23,1490293486,PAGE,,,99,,GGOEGBRB013899,Google Laptop Backpack,Home/Bags/Backpacks/,(not set),USD,,,,,Backpacks | Bags | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:05:04
1.3317162016976115e+18,Referral,176676,Russia,"",,,177,8,,2017-01-17,1484645052,PAGE,,,19,,GGOEGOCC077299,Google RFID Journal,Home/Office/Notebooks & Journals/,(not set),USD,,,,,Notebooks & Journals | Office | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:57
7.87038563255725e+18,Organic Search,1175425,United Kingdom,"",,,1175,6,,2017-06-01,1496341613,PAGE,,,14,,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:19:35
3.757722137165023e+17,Organic Search,148838,Philippines,"",,,183,6,1,2017-07-18,1500428868,PAGE,,,29,,GGOEGAAX0353,Google Vintage Henley Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:03:03
8.502518508095809e+18,Organic Search,0,Canada,"",,,,1,,2016-11-22,1479874463,EVENT,,,98,,GGOEGAAX0584,Google Women's Yoga Pants,Home/Apparel/Women's/Women's-Performance Wear/,(not set),,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,1,1,,
1.770321874825815e+18,Direct,0,Romania,"",,,611,3,,2017-02-07,1486490321,PAGE,,,6,,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:10:11
2.2722613882758733e+18,Organic Search,17149,United States,"",,,17,4,,2016-08-17,1471457406,PAGE,,,16,,GGOEGAAX0652,Google Toddler Short Sleeve T-shirt Royal Blue,Home/Apparel/,(not set),USD,,,,,Apparel,,/google+redesign/,0,1,,1969-12-31 19:00:17
6.249965862953357e+18,Organic Search,0,Belgium,"",,,,1,,2017-03-28,1490733678,PAGE,,,6,,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,
2.694656432266364e+18,Organic Search,0,Switzerland,"",,,,1,,2017-06-29,1498759888,PAGE,,,16,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,
8.548264040567494e+18,Organic Search,0,United States,"",,,,1,,2017-04-24,1493053587,PAGE,,,12,,GGOEGDWR015799,Red Shine 15 oz Mug,Home/Drinkware/,(not set),USD,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,0,1,,
6.538515794325318e+18,Organic Search,53362,Japan,"",,,92,6,,2016-08-23,1472009357,PAGE,,,18,,GGOEGAAX0324,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,,1969-12-31 19:01:32
3.276424106949266e+18,Organic Search,0,United States,"",,,120,6,,2016-08-22,1471891519,PAGE,,,19,,GGOEGAAX0350,Google Men's Bayside Graphic Tee,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,,1969-12-31 19:02:00
6.673589466667223e+17,Direct,310879,United Kingdom,"",,,407,9,,2017-05-20,1495347876,PAGE,,,12,,GGOEGACB023699,Yoga Block,Home/Accessories/,(not set),USD,,,,,Accessories | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:06:47
5.186787486810215e+18,Direct,20337,United States,"",,,40,7,,2017-02-07,1486524922,PAGE,,,24,,GGOEGDHB072199,Google Accent Insulated Stainless Steel Bottle,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:40
3.2127456163707254e+18,Organic Search,337467,Indonesia,"",,,337,7,,2017-04-16,1492353786,PAGE,,,16,,GGOEGAAX0317,YouTube Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:05:37
9.008312710482916e+17,Organic Search,0,Japan,"",,,,1,,2017-04-22,1492863411,PAGE,,,16,,GGOEGAAX0317,YouTube Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,
3.064694800046682e+18,Organic Search,43015,United States,"",,,43,2,,2017-02-21,1487719932,PAGE,,,6,,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:43
5.118553685450581e+18,Organic Search,66757,Mexico,"",,,98,6,,2016-12-24,1482610695,PAGE,,,16,,GGOEGAAX0279,Google Women's Short Sleeve Hero Tee White,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:38
4.923988691441853e+16,Organic Search,18876,United States,"",,,39,6,1,2017-07-25,1501027779,PAGE,,,18,,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:39
3.504636985443746e+18,Referral,9662,United States,"",,,27,3,,2016-08-24,1472055744,PAGE,,,19,,GGOEGAAX0314,YouTube Men's 3/4 Sleeve Henley,Home/Apparel/Men's/,(not set),USD,,,,,Men's,,/google+redesign/,0,1,,1969-12-31 19:00:27
2.357958320230925e+18,Organic Search,0,Denmark,"",,,57,6,,2016-12-29,1483050121,PAGE,,,18,,GGOEGAAX0346,YouTube Men's Vintage Tee,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:57
6.102183874725024e+18,Direct,0,United States,"",,,305,10,,2017-01-29,1485720034,PAGE,,,10,,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:05:05
6.955493116113217e+18,Organic Search,35857,Italy,"",,,129,5,,2016-10-07,1475834767,PAGE,,,39,,GGOEGAAX0310,Google Heavyweight Long Sleeve Hero Tee Burgundy,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,,1969-12-31 19:02:09
7.711047303878485e+18,Referral,27622,Sweden,"",,,158,11,17,2017-07-17,1500281461,PAGE,,,0,,9182658,Google Women's Short Sleeve Hero Tee Sky Blue,(not set),(not set),USD,,,,,Nest Cam Outdoor Security Camera - USA,,/google+redesign/,0,1,,1969-12-31 19:02:38
5.197784790790938e+18,Organic Search,0,India,"",,,91,7,,2016-12-28,1482959946,PAGE,,,16,,GGOEGAAX0661,You Tube Toddler Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:31
7.244977284628154e+18,Organic Search,85115,United States,"",,,430,8,,2016-09-13,1473816749,PAGE,,,24,,GGOEGAAX0314,YouTube Men's 3/4 Sleeve Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,,1969-12-31 19:07:10
8.482345696890143e+17,Organic Search,37330,Germany,"",,,201,17,,2016-10-04,1475609081,PAGE,,,4,,GGOEGBFC018799,Electronics Accessory Pouch,Home/Electronics/,(not set),USD,,,,,Electronics,,/google+redesign/,0,1,,1969-12-31 19:03:21
1.2019205102082831e+18,Organic Search,0,Philippines,"",,,28,5,,2017-03-24,1490359775,PAGE,,,0,,9182663,Google Women's Short Sleeve Badge Tee Red Heather,(not set),(not set),USD,,,,,Android Onesie Baby Blue,,/google+redesign/,0,1,,1969-12-31 19:00:28
7.158841723352045e+18,Organic Search,241296,France,"",,,251,7,,2016-09-11,1473612141,PAGE,,,4,,GGOEGAAX0231,Google Collapsible Pet Bowl,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,,1969-12-31 19:04:11
5.751973556821488e+18,Referral,1162443,United States,"",,,1276,18,,2017-04-28,1493426928,PAGE,,,17,,GGOEACCQ017299,Android Lunch Kit,Home/Accessories/,(not set),USD,,,,,Accessories | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:21:16
6.217510947200293e+16,Referral,301651,United States,"",,,1005,9,,2017-02-07,1486533907,PAGE,,,18,,GGOEGHPJ080110,Google 5-Panel Cap,Home/Apparel/Headgear/,(not set),USD,,,,,Headgear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:16:45
4.449466591243159e+17,Referral,92025,Iceland,"",,,92,2,,2016-12-22,1482441601,PAGE,,,76,,GGOEGEVB070699,Google Bluetooth Speaker-Power Bank,Home/Electronics/,(not set),USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:32
3.802108266576104e+18,Organic Search,15436,Canada,"",,,258,10,,2016-08-09,1470759729,PAGE,,,43,,GGOEGAAX0311,Google Heavyweight Long Sleeve Hero Tee Navy,Home/Apparel/Men's/,(not set),USD,,,,,Men's,,/google+redesign/,0,1,,1969-12-31 19:04:18
9.972679660616313e+18,Organic Search,17616,United States,"",,,185,9,,2017-03-04,1488695254,PAGE,,,16,,GGOEGAAX0318,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:03:05
1.4672125688054702e+18,Organic Search,30811,United States,"",,,485,9,,2016-10-11,1476237984,PAGE,,,28,,GGOEGOAB021499,Metal Texture Roller Pen,Home/Office/,(not set),USD,,,,,Office | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:08:05
9.337285393600324e+17,Referral,455742,United States,"",,,563,10,,2017-06-23,1498240653,PAGE,,,3,,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Home/Office/Writing Instruments/,(not set),USD,,,,,Writing Instruments | Office | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:09:23
7.282206036578205e+18,Direct,0,United States,"",,,309,4,,2016-09-29,1475165839,PAGE,,,16,,GGOEGAAX0281,Google Women's Short Sleeve Badge Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,,1969-12-31 19:05:09
8.558582209531108e+17,Organic Search,0,India,"",,,,1,,2017-04-11,1491916716,PAGE,,,12,,GGOEGDWR015799,Red Shine 15 oz Mug,Home/Drinkware/,(not set),USD,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,0,1,,
9.510683221127514e+17,Organic Search,0,United States,"",,,17,5,,2017-03-10,1489151000,PAGE,,,1,,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:17
5.105499037237588e+18,Organic Search,0,Bangladesh,"",,,81,3,,2017-01-14,1484435630,PAGE,,,6,,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:21
9.586769205524015e+18,Organic Search,19842,United States,"",,,20,4,,2017-03-04,1488677580,PAGE,,,0,,9180842,Maze Pen,(not set),(not set),USD,,,,,Google Alpine Style Backpack,,/google+redesign/,0,1,,1969-12-31 19:00:20
5.28802064270192e+18,Organic Search,0,India,"",,,90,4,,2017-03-26,1490559464,PAGE,,,1,,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:30
4.119305718683117e+16,Organic Search,0,United States,"",,,461,12,,2016-08-23,1471994612,PAGE,,,24,,GGOEGAAX0314,YouTube Men's 3/4 Sleeve Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,,1969-12-31 19:07:41
7.143413634747587e+17,Paid Search,35894,United States,"",,,71,5,,2017-05-16,1494988191,PAGE,,,59,,GGOEGEHQ024099,Clip-on Compact Charger,Home/Electronics/,(not set),USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:11
3.759626877660315e+17,Organic Search,311843,United States,"",27,1,331,14,,2016-08-11,1470980004,PAGE,,,16,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Shop by Brand/Google/,(not set),USD,,,,,Google,,/google+redesign/,0,1,,1969-12-31 19:05:31
9.175440213169905e+17,Organic Search,171666,United States,"",,,172,12,,2016-11-30,1480545927,PAGE,,,18,,GGOEGAAX0291,Google Women's Short Sleeve Hero Tee Sky Blue,Home/Apparel/Women's/,(not set),USD,,,,,Women's Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:52
8.332645115186933e+16,Organic Search,223817,United States,"",,,247,7,,2016-09-28,1475103116,PAGE,,,5,,GGOEGOAR013599,Ballpoint Stylus Pen,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,,1969-12-31 19:04:07
4.278365513858458e+18,Direct,213939,United States,"",,,1877,18,,2016-08-08,1470695741,PAGE,,,1,,GGOEAFKQ020499,8 pc Android Sticker Sheet,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,,1969-12-31 19:31:17
1.2715293892110676e+18,Organic Search,364062,Canada,"",,,568,20,,2017-03-27,1490631014,PAGE,,,22,,GGOEGEHQ072499,Google 2200mAh Micro Charger,Home/Electronics/Power/,(not set),USD,,,,,Power & Chargers | Electronics | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:09:28
8.766966018126031e+18,Paid Search,49777,United States,"",,,103,8,2,2017-07-13,1499981542,EVENT,,,17,,GGOEACCQ017299,Android Lunch Kit,Home/Shop by Brand/Android/,(not set),,,,,,Android | Shop by Brand | Google Merchandise Store,,/google+redesign/,1,1,,1969-12-31 19:01:43
7.642487590198305e+18,Direct,17326,United States,"",,,83,5,,2016-11-26,1480208434,PAGE,,,19,,GGOEGAAX0329,Android Men's Skater Badge Tee Charcoal,Home/Shop by Brand/Android/,(not set),USD,,,,,Android | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:23
4.627879936777512e+18,Organic Search,180927,Germany,"",,,276,4,,2016-09-10,1473495449,PAGE,,,1,,GGOEAFKQ020499,8 pc Android Sticker Sheet,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,,1969-12-31 19:04:36
8.344245578727959e+18,Organic Search,23998,United States,"",,,69,5,,2016-08-09,1470801761,PAGE,,,17,,GGOEGAAX0278,Google Women's Short Sleeve Hero Tee Black,Home/Apparel/,(not set),USD,,,,,Apparel,,/google+redesign/,0,1,,1969-12-31 19:01:09
7.157344674305617e+18,Organic Search,229307,United Kingdom,"",,,229,4,,2016-09-04,1472997121,PAGE,,,21,,GGOEYHPA003510,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube,,/google+redesign/,0,1,,1969-12-31 19:03:49
4.653683671368091e+18,Organic Search,58894,Czechia,"",,,59,4,,2016-10-29,1477729454,PAGE,,,3,,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Home/Office/,(not set),USD,,,,,Office | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:59
2.3954761490934608e+17,Organic Search,5165,United States,"",,,12,3,,2016-11-23,1479934236,PAGE,,,16,,GGOEGAAX0106,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:12
8.686909839717833e+18,Direct,8326,United States,"",,,24,5,,2016-11-07,1478581841,PAGE,,,249,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,,1969-12-31 19:00:24
5.616987588447911e+17,Organic Search,58678,Canada,"",,,202,4,,2016-08-27,1472351239,PAGE,,,10,,GGOEGDHC015299,23 oz Wide Mouth Sport Bottle,Home/Drinkware/,(not set),USD,,,,,Drinkware,,/google+redesign/,0,1,,1969-12-31 19:03:22
2.2975382592266284e+18,Organic Search,144308,United States,"",,,156,11,,2016-09-15,1473985050,PAGE,,,16,,GGOEGAAX0320,Android Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,,1969-12-31 19:02:36
